IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,false,,,,,,,,,,,,,1.61,,,,,,1.61,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,false,,,,,,,,,,,,,1.62,,,,,,1.62,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,false,,,,,,,,,,,,,1.76,,,,,,1.76,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,PER,Peru,Year,2019,false,,,,,,,,,,,,,1.96,,,,,,1.96,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,false,,,,,,,,,,,,,10.54,,,,,,10.54,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,false,,,,,,,,,,,,,10.54,,,,,,10.54,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,false,,,,,,,,,,,,,10.66,,,,,,10.66,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,false,,,,,,,,,,,,,10.86,,,,,,10.86,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,AND,Andorra,Year,2019,false,,,,,,,,,,,,,10.98,,,,,,10.98,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,false,,,,,,,,,,,,,11.72,,,,,,11.72,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2019,false,,,,,,,,,,,,,12.56,,,,,,12.56,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,CHL,Chile,Year,2019,false,,,,,,,,,,,,,12.84,,,,,,12.84,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,COL,Colombia,Year,2019,false,,,,,,,,,,,,,16.21,,,,,,16.21,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,false,,,,,,,,,,,,,17.7,,,,,,17.7,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,false,,,,,,,,,,,,,2.05,,,,,,2.05,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2019,false,,,,,,,,,,,,,2.25,,,,,,2.25,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,false,,,,,,,,,,,,,2.28,,,,,,2.28,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,false,,,,,,,,,,,,,2.33,,,,,,2.33,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,false,,,,,,,,,,,,,2.34,,,,,,2.34,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,false,,,,,,,,,,,,,2.49,,,,,,2.49,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,false,,,,,,,,,,,,,2.51,,,,,,2.51,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,true,,,,,,,,,,,,,2.58,,,,,,2.58,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,false,,,,,,,,,,,,,2.81,,,,,,2.81,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,,,,,,,,,,,,,2.99,,,,,,2.99,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2019,false,,,,,,,,,,,,,3.03,,,,,,3.03,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,false,,,,,,,,,,,,,3.1,,,,,,3.1,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,false,,,,,,,,,,,,,3.2,,,,,,3.2,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,false,,,,,,,,,,,,,3.23,,,,,,3.23,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,false,,,,,,,,,,,,,3.25,,,,,,3.25,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2019,true,,,,,,,,,,,,,3.45,,,,,,3.45,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,false,,,,,,,,,,,,,3.47,,,,,,3.47,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,false,,,,,,,,,,,,,3.57,,,,,,3.57,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2019,true,,,,,,,,,,,,,3.73,,,,,,3.73,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,false,,,,,,,,,,,,,3.86,,,,,,3.86,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,false,,,,,,,,,,,,,4.06,,,,,,4.06,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,,,,,,,,,,,,,4.06,,,,,,4.06,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,false,,,,,,,,,,,,,4.43,,,,,,4.43,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,false,,,,,,,,,,,,,4.85,,,,,,4.85,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MLT,Malta,Year,2019,false,,,,,,,,,,,,,5.02,,,,,,5.02,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,false,,,,,,,,,,,,,5.12,,,,,,5.12,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,false,,,,,,,,,,,,,5.23,,,,,,5.23,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,false,,,,,,,,,,,,,5.3,,,,,,5.3,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,false,,,,,,,,,,,,,5.41,,,,,,5.41,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2019,false,,,,,,,,,,,,,5.59,,,,,,5.59,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,false,,,,,,,,,,,,,5.72,,,,,,5.72,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,USA,United States of America,Year,2019,false,,,,,,,,,,,,,5.96,,,,,,5.96,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,AUT,Austria,Year,2019,false,,,,,,,,,,,,,6.06,,,,,,6.06,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,false,,,,,,,,,,,,,6.09,,,,,,6.09,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,false,,,,,,,,,,,,,6.17,,,,,,6.17,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,false,,,,,,,,,,,,,6.22,,,,,,6.22,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,false,,,,,,,,,,,,,6.22,,,,,,6.22,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,CAN,Canada,Year,2019,false,,,,,,,,,,,,,6.57,,,,,,6.57,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,FRA,France,Year,2019,false,,,,,,,,,,,,,6.64,,,,,,6.64,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,false,,,,,,,,,,,,,6.78,,,,,,6.78,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,false,,,,,,,,,,,,,7.01,,,,,,7.01,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,false,,,,,,,,,,,,,7.13,,,,,,7.13,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2019,false,,,,,,,,,,,,,7.21,,,,,,7.21,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,false,,,,,,,,,,,,,7.27,,,,,,7.27,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2019,false,,,,,,,,,,,,,7.31,,,,,,7.31,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2019,false,,,,,,,,,,,,,7.41,,,,,,7.41,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,false,,,,,,,,,,,,,7.42,,,,,,7.42,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2019,false,,,,,,,,,,,,,7.57,,,,,,7.57,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,false,,,,,,,,,,,,,7.78,,,,,,7.78,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2019,false,,,,,,,,,,,,,7.85,,,,,,7.85,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,false,,,,,,,,,,,,,7.9,,,,,,7.9,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,false,,,,,,,,,,,,,8.11,,,,,,8.11,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2019,false,,,,,,,,,,,,,8.18,,,,,,8.18,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,DEU,Germany,Year,2019,false,,,,,,,,,,,,,8.5,,,,,,8.5,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2019,false,,,,,,,,,,,,,8.64,,,,,,8.64,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ISR,Israel,Year,2019,false,,,,,,,,,,,,,8.66,,,,,,8.66,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,POL,Poland,Year,2019,false,,,,,,,,,,,,,8.8,,,,,,8.8,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2019,false,,,,,,,,,,,,,8.8,,,,,,8.8,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,false,,,,,,,,,,,,,8.88,,,,,,8.88,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,NOR,Norway,Year,2019,false,,,,,,,,,,,,,9.06,,,,,,9.06,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,false,,,,,,,,,,,,,9.18,,,,,,9.18,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MCO,Monaco,Year,2019,false,,,,,,,,,,,,,9.45,,,,,,9.45,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,false,,,,,,,,,,,,,9.47,,,,,,9.47,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,FIN,Finland,Year,2019,false,,,,,,,,,,,,,9.78,,,,,,9.78,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,EST,Estonia,Year,2019,false,,,,,,,,,,,,,9.82,,,,,,9.82,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,TCD,Chad,Year,2018,false,,,,,,,,,,,,,0,,,,,,0,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,BEN,Benin,Year,2018,false,,,,,,,,,,,,,0.01,,,,,,0.01,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2018,false,,,,,,,,,,,,,0.01,,,,,,0.01,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2018,false,,,,,,,,,,,,,0.01,,,,,,0.01,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,NER,Niger,Year,2018,false,,,,,,,,,,,,,0.01,,,,,,0.01,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2018,false,,,,,,,,,,,,,0.01,,,,,,0.01,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2018,false,,,,,,,,,,,,,0.02,,,,,,0.02,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2018,false,,,,,,,,,,,,,0.02,,,,,,0.02,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MLI,Mali,Year,2018,false,,,,,,,,,,,,,0.02,,,,,,0.02,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2018,false,,,,,,,,,,,,,0.02,,,,,,0.02,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2018,false,,,,,,,,,,,,,0.03,,,,,,0.03,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,TGO,Togo,Year,2018,false,,,,,,,,,,,,,0.03,,,,,,0.03,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2018,false,,,,,,,,,,,,,0.05,,,,,,0.05,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2018,false,,,,,,,,,,,,,0.05,,,,,,0.05,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,COG,Congo,Year,2018,false,,,,,,,,,,,,,0.05,,,,,,0.05,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2018,false,,,,,,,,,,,,,0.05,,,,,,0.05,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,GIN,Guinea,Year,2018,false,,,,,,,,,,,,,0.06,,,,,,0.06,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MWI,Malawi,Year,2018,false,,,,,,,,,,,,,0.06,,,,,,0.06,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2018,false,,,,,,,,,,,,,0.06,,,,,,0.06,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2018,false,,,,,,,,,,,,,0.07,,,,,,0.07,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,false,,,,,,,,,,,,,0.08,,,,,,0.08,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2018,false,,,,,,,,,,,,,0.09,,,,,,0.09,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2018,false,,,,,,,,,,,,,0.09,,,,,,0.09,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2018,false,,,,,,,,,,,,,0.11,,,,,,0.107,,Includes Dentistas.  Data Source: Ministry of Public Health and Welfare databases,EN,2024-05-20T07:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2018,false,,,,,,,,,,,,,0.12,,,,,,0.12,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
