IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2021,false,,,,,,,,,,,,,79.49,,,,,,79.49,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2021,false,,,,,,,,,,,,,81.07,,,,,,81.07,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2021,false,,,,,,,,,,,,,82.13,,,,,,82.13,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,MLT,Malta,Year,2021,false,,,,,,,,,,,,,83.87,,,,,,83.87,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2021,false,,,,,,,,,,,,,89.12,,,,,,89.12,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2021,false,,,,,,,,,,,,,9.2,,,,,,9.2,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2021,false,,,,,,,,,,,,,9.5,,,,,,9.5,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2021,false,,,,,,,,,,,,,9.63,,,,,,9.63,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2021,false,,,,,,,,,,,,,90.45,,,,,,90.45,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2021,false,,,,,,,,,,,,,90.57,,,,,,90.57,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2021,false,,,,,,,,,,,,,91.15,,,,,,91.15,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2021,false,,,,,,,,,,,,,93.39,,,,,,93.39,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,FRA,France,Year,2021,true,,,,,,,,,,,,,94.22,,,,,,94.22,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,TCD,Chad,Year,2020,false,,,,,,,,,,,,,1.94,,,,,,1.94,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2020,false,,,,,,,,,,,,,10.08,,,,,,10.08,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CAN,Canada,Year,2020,false,,,,,,,,,,,,,100.8,,,,,,100.84,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,false,,,,,,,,,,,,,106.1,,,,,,106.12,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,AUT,Austria,Year,2020,false,,,,,,,,,,,,,107.4,,,,,,107.41,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2020,false,,,,,,,,,,,,,108.4,,,,,,108.42,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2020,false,,,,,,,,,,,,,11.56,,,,,,11.56,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2020,false,,,,,,,,,,,,,11.79,,,,,,11.79,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2020,true,,,,,,,,,,,,,110.8,,,,,,110.83,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2020,false,,,,,,,,,,,,,112,,,,,,112.01,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2020,false,,,,,,,,,,,,,112.1,,,,,,112.13,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SWE,Sweden,Year,2020,false,,,,,,,,,,,,,114.3,,,,,,114.34,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2020,false,,,,,,,,,,,,,120.2,,,,,,120.21,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,DEU,Germany,Year,2020,false,,,,,,,,,,,,,123,,,,,,123.04,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,USA,United States of America,Year,2020,false,,,,,,,,,,,,,123.4,,,,,,123.4,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2020,false,,,,,,,,,,,,,123.5,,,,,,123.49,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2020,false,,,,,,,,,,,,,127.7,,,,,,127.72,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2020,false,,,,,,,,,,,,,128.2,,,,,,128.21,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2020,false,,,,,,,,,,,,,131.6,,,,,,131.58,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,FIN,Finland,Year,2020,false,,,,,,,,,,,,,137.6,,,,,,137.64,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,COL,Colombia,Year,2020,false,,,,,,,,,,,,,14.14,,,,,,14.14,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2020,false,,,,,,,,,,,,,14.65,,,,,,14.65,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,COM,Comoros,Year,2020,false,,,,,,,,,,,,,15.82,,,,,,15.82,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2020,false,,,,,,,,,,,,,16.26,,,,,,16.26,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2020,false,,,,,,,,,,,,,16.4,,,,,,16.4,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2020,false,,,,,,,,,,,,,16.84,,,,,,16.84,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,NOR,Norway,Year,2020,false,,,,,,,,,,,,,161.2,,,,,,161.19,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2020,false,,,,,,,,,,,,,163.4,,,,,,163.39,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2020,false,,,,,,,,,,,,,17.19,,,,,,17.19,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,IND,India,Year,2020,true,,,,,,,,,,,,,17.2,,,,,,17.2,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2020,false,,,,,,,,,,,,,17.25,,,,,,17.25,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,true,,,,,,,,,,,,,17.38,,,,,,17.38,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2020,false,,,,,,,,,,,,,18.81,,,,,,18.81,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2020,false,,,,,,,,,,,,,18.92,,,,,,18.92,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2020,false,,,,,,,,,,,,,182.9,,,,,,182.91,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2020,false,,,,,,,,,,,,,187.1,,,,,,187.08,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2020,false,,,,,,,,,,,,,2.12,,,,,,2.12,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2020,false,,,,,,,,,,,,,20.29,,,,,,20.289,,,EN,2024-05-20T07:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2020,false,,,,,,,,,,,,,20.74,,,,,,20.74,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,false,,,,,,,,,,,,,20.82,,,,,,20.82,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2020,false,,,,,,,,,,,,,22.79,,,,,,22.79,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2020,false,,,,,,,,,,,,,23.08,,,,,,23.08,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,PER,Peru,Year,2020,false,,,,,,,,,,,,,23.48,,,,,,23.48,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2020,false,,,,,,,,,,,,,23.62,,,,,,23.62,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2020,false,,,,,,,,,,,,,23.68,,,,,,23.68,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,false,,,,,,,,,,,,,24.46,,,,,,24.46,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2020,false,,,,,,,,,,,,,26.45,,,,,,26.45,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2020,true,,,,,,,,,,,,,26.48,,,,,,26.48,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2020,false,,,,,,,,,,,,,29.37,,,,,,29.37,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2020,false,,,,,,,,,,,,,3.49,,,,,,3.49,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2020,false,,,,,,,,,,,,,3.94,,,,,,3.94,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,true,,,,,,,,,,,,,30.58,,,,,,30.58,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2020,false,,,,,,,,,,,,,30.64,,,,,,30.64,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2020,false,,,,,,,,,,,,,32.85,,,,,,32.85,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2020,false,,,,,,,,,,,,,33.02,,,,,,33.02,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,false,,,,,,,,,,,,,33.26,,,,,,33.26,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2020,false,,,,,,,,,,,,,33.62,,,,,,33.62,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2020,false,,,,,,,,,,,,,34.39,,,,,,34.39,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2020,false,,,,,,,,,,,,,35.28,,,,,,35.28,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2020,false,,,,,,,,,,,,,35.4,,,,,,35.4,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,false,,,,,,,,,,,,,35.89,,,,,,35.89,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2020,false,,,,,,,,,,,,,38.5,,,,,,38.5,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2020,false,,,,,,,,,,,,,39.03,,,,,,39.03,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2020,false,,,,,,,,,,,,,39.27,,,,,,39.27,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,false,,,,,,,,,,,,,39.35,,,,,,39.35,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2020,true,,,,,,,,,,,,,39.42,,,,,,39.42,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,TGO,Togo,Year,2020,false,,,,,,,,,,,,,4.84,,,,,,4.84,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2020,false,,,,,,,,,,,,,4.86,,,,,,4.86,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2020,false,,,,,,,,,,,,,4.91,,,,,,4.91,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2020,false,,,,,,,,,,,,,4.92,,,,,,4.92,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2020,false,,,,,,,,,,,,,41.47,,,,,,41.47,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CHL,Chile,Year,2020,false,,,,,,,,,,,,,42.89,,,,,,42.89,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2020,false,,,,,,,,,,,,,43.51,,,,,,43.51,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2020,false,,,,,,,,,,,,,43.91,,,,,,43.91,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2020,false,,,,,,,,,,,,,44.13,,,,,,44.13,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,false,,,,,,,,,,,,,44.47,,,,,,44.47,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2020,false,,,,,,,,,,,,,45.41,,,,,,45.41,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2020,true,,,,,,,,,,,,,45.45,,,,,,45.45,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2020,false,,,,,,,,,,,,,46.74,,,,,,46.74,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2020,false,,,,,,,,,,,,,47.63,,,,,,47.63,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2020,false,,,,,,,,,,,,,47.81,,,,,,47.81,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,AND,Andorra,Year,2020,false,,,,,,,,,,,,,48.45,,,,,,48.45,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2020,false,,,,,,,,,,,,,5.48,,,,,,5.48,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2020,false,,,,,,,,,,,,,5.9,,,,,,5.9,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2020,true,,,,,,,,,,,,,50.17,,,,,,50.17,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T08:00:00.000Z
