IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2018,false,,,,,,,,,,,,,6364.00,,,,,,6364,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2018,false,,,,,,,,,,,,,6367.00,,,,,,6367,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2018,false,,,,,,,,,,,,,65513.00,,,,,,65 513,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2018,false,,,,,,,,,,,,,6591.00,,,,,,6591,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,AGO,Angola,Year,2018,false,,,,,,,,,,,,,6593.00,,,,,,6593,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2018,false,,,,,,,,,,,,,66854.00,,,,,,66 854,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2018,false,,,,,,,,,,,,,6706.00,,,,,,6706,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2018,false,,,,,,,,,,,,,6913.00,,,,,,6913,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,LBR,Liberia,Year,2018,false,,,,,,,,,,,,,693.00,,,,,,693,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,false,,,,,,,,,,,,,72604.00,,,,,,72 604,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2018,false,,,,,,,,,,,,,74543.00,,,,,,74 543,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2018,false,,,,,,,,,,,,,75387.00,,,,,,75 387,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2018,false,,,,,,,,,,,,,75686.00,,,,,,75 686,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2018,false,,,,,,,,,,,,,76079.00,,,,,,76 079,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2018,false,,,,,,,,,,,,,772.00,,,,,,772,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,DMA,Dominica,Year,2018,true,,,,,,,,,,,,,79.00,,,,,,79,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,TCD,Chad,Year,2018,false,,,,,,,,,,,,,803.00,,,,,,803,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,false,,,,,,,,,,,,,8042.00,,,,,,8042,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2018,false,,,,,,,,,,,,,806.00,,,,,,806,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2024-05-20 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,NER,Niger,Year,2018,false,,,,,,,,,,,,,818.00,,,,,,818,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2018,false,,,,,,,,,,,,,8322.00,,,,,,8322,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2018,false,,,,,,,,,,,,,8395.00,,,,,,8395,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2018,false,,,,,,,,,,,,,84788.00,,,,,,84 788,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ARM,Armenia,Year,2018,false,,,,,,,,,,,,,8419.00,,,,,,8419,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,false,,,,,,,,,,,,,850.00,,,,,,850,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,USA,United States of America,Year,2018,false,,,,,,,,,,,,,853721.00,,,,,,853 721,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2018,false,,,,,,,,,,,,,8778.00,,,,,,8778,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2018,false,,,,,,,,,,,,,88023.00,,,,,,88 023,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2018,false,,,,,,,,,,,,,881.00,,,,,,881,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,POL,Poland,Year,2018,false,,,,,,,,,,,,,89532.00,,,,,,89 532,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,CAN,Canada,Year,2018,false,,,,,,,,,,,,,89911.00,,,,,,89 911,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,BEN,Benin,Year,2018,false,,,,,,,,,,,,,908.00,,,,,,908,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2018,false,,,,,,,,,,,,,916.00,,,,,,916,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,BWA,Botswana,Year,2018,false,,,,,,,,,,,,,925.00,,,,,,925,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2018,false,,,,,,,,,,,,,93604.00,,,,,,93 604,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2018,false,,,,,,,,,,,,,93741.00,,,,,,93 741,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2018,false,,,,,,,,,,,,,9421.00,,,,,,9421,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,2018,false,,,,,,,,,,,,,95487.00,,,,,,95 487,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2018,false,,,,,,,,,,,,,9647.00,,,,,,9647,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2018,false,,,,,,,,,,,,,9674.00,,,,,,9674,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,false,,,,,,,,,,,,,998.00,,,,,,998,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,AND,Andorra,Year,2018,false,,,,,,,,,,,,,100.00,,,,,,100,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,MEX,Mexico,Year,2018,false,,,,,,,,,,,,,108167.00,,,,,,108 167,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,EST,Estonia,Year,2018,false,,,,,,,,,,,,,1097.00,,,,,,1097,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,AIA,Anguilla,Year,2018,true,,,,,,,,,,,,,11.00,,,,,,11,,,EN,2024-05-20 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2018,false,,,,,,,,,,,,,11692.00,,,,,,11 692,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2018,false,,,,,,,,,,,,,11780.00,,,,,,11 780,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2018,true,,,,,,,,,,,,,1114.00,,,,,,1114,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2018,false,,,,,,,,,,,,,1188.00,,,,,,1188,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2018,false,,,,,,,,,,,,,1198.00,,,,,,1198,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2018,false,,,,,,,,,,,,,125.00,,,,,,125,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2018,false,,,,,,,,,,,,,13178.00,,,,,,13 178,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,COM,Comoros,Year,2018,false,,,,,,,,,,,,,130.00,,,,,,130,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2018,false,,,,,,,,,,,,,1305.00,,,,,,1305,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2018,false,,,,,,,,,,,,,14650.00,,,,,,14 650,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2018,false,,,,,,,,,,,,,14891.00,,,,,,14 891,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2018,false,,,,,,,,,,,,,1405.00,,,,,,1405,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ARM,Armenia,Year,2018,false,,,,,,,,,,,,,1410.00,,,,,,1410,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2018,false,,,,,,,,,,,,,1411.00,,,,,,1411,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,MLI,Mali,Year,2018,false,,,,,,,,,,,,,1417.00,,,,,,1417,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2018,false,,,,,,,,,,,,,15006.00,,,,,,15 006,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2018,false,,,,,,,,,,,,,160.00,,,,,,160,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2018,false,,,,,,,,,,,,,167.00,,,,,,167,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2018,false,,,,,,,,,,,,,1682.00,,,,,,1682,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2018,false,,,,,,,,,,,,,1695.00,,,,,,1695,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2018,false,,,,,,,,,,,,,181.00,,,,,,181,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2018,false,,,,,,,,,,,,,1863.00,,,,,,1863,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2018,false,,,,,,,,,,,,,19000.00,,,,,,19 000,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,POL,Poland,Year,2018,false,,,,,,,,,,,,,19810.00,,,,,,19 810,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2018,false,,,,,,,,,,,,,1951.00,,,,,,1951,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2018,false,,,,,,,,,,,,,210.00,,,,,,210,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2018,false,,,,,,,,,,,,,211.00,,,,,,211,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2018,true,,,,,,,,,,,,,2119.00,,,,,,2119,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2018,false,,,,,,,,,,,,,2155.00,,,,,,2155,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2018,false,,,,,,,,,,,,,218.00,,,,,,218,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2018,false,,,,,,,,,,,,,219.00,,,,,,219,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2018,false,,,,,,,,,,,,,23447.00,,,,,,23 447,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,false,,,,,,,,,,,,,2400.00,,,,,,2400,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2018,false,,,,,,,,,,,,,2434.00,,,,,,2434,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,CHL,Chile,Year,2018,false,,,,,,,,,,,,,25041.00,,,,,,25 041,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,MWI,Malawi,Year,2018,false,,,,,,,,,,,,,2582.00,,,,,,2582,,,EN,2024-05-20 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2018,false,,,,,,,,,,,,,263.00,,,,,,263,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,GIN,Guinea,Year,2018,false,,,,,,,,,,,,,2649.00,,,,,,2649,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2018,false,,,,,,,,,,,,,2676.00,,,,,,2676,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,COG,Congo,Year,2018,false,,,,,,,,,,,,,269.00,,,,,,269,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,2018,false,,,,,,,,,,,,,27664.00,,,,,,27 664,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2018,false,,,,,,,,,,,,,28729.00,,,,,,28 729,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2018,false,,,,,,,,,,,,,2884.00,,,,,,2884,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2018,true,,,,,,,,,,,,,29311.00,,,,,,29 311,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,AGO,Angola,Year,2018,false,,,,,,,,,,,,,3043.00,,,,,,3043,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,false,,,,,,,,,,,,,32774.00,,,,,,32 774,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2018,false,,,,,,,,,,,,,33483.00,,,,,,33 483,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2018,false,,,,,,,,,,,,,3316.00,,,,,,3316,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2018,false,,,,,,,,,,,,,336.00,,,,,,336,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2018,false,,,,,,,,,,,,,338.00,,,,,,338,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,BEN,Benin,Year,2018,false,,,,,,,,,,,,,346.00,,,,,,346,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,HRV,Croatia,Year,2018,false,,,,,,,,,,,,,3507.00,,,,,,3507,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2018,true,,,,,,,,,,,,,3744.00,,,,,,3744,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MLT,Malta,Year,2018,false,,,,,,,,,,,,,396.00,,,,,,396,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ESP,Spain,Year,2018,false,,,,,,,,,,,,,41727.00,,,,,,41 727,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2018,false,,,,,,,,,,,,,4246.00,,,,,,4246,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2018,false,,,,,,,,,,,,,4322.00,,,,,,4322,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2018,false,,,,,,,,,,,,,4390.00,,,,,,4390,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2018,false,,,,,,,,,,,,,4617.00,,,,,,4617,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,2018,false,,,,,,,,,,,,,4649.00,,,,,,4649,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2018,false,,,,,,,,,,,,,4694.00,,,,,,4694,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2018,false,,,,,,,,,,,,,47074.00,,,,,,47 074,,,EN,2024-05-20 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2018,false,,,,,,,,,,,,,48688.00,,,,,,48 688,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,false,,,,,,,,,,,,,487.00,,,,,,487,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14 00:00:00
